System,Setting,Bucket,Theme,Tweet,anno_1,anno_2,Agree,tiebreak_1,tiebreak_2,,,,,,,,
Fang,Sync,25-50,ColoradoAirQuality/SupportingBlackWomen,"Congratulations Cleo Parker Robinson!! CBWPA's 43rd Annual Tribute to Black Women ""Legend"" Honoree! 

Join us Saturday, October 9th, as we celebrate Cleo and our 2021 honorees! Visit our website for event information: https://www.cbwpa.org/43rd-annual-tribute-to-black-women-luncheon/

CLEO PARKER ROBINSON is founder and artistic director of the nearly 51-year-old Denver-based artistic institution, CLEO PARKER ROBINSON DANCE (CPRD), leading a professional Ensemble, a second company (Cleo II), a Youth Ensemble, an Academy of Dance, an International Summer Dance Institute, a 240-seat theatre which bears her name, and numerous community outreach programs throughout Colorado, nationally, and internationally. She is the recipient of honors and awards from corporate, civic, community, and artistic entities world-wide, and is continually called upon by a myriad of organizations and performance venues to bring her Ensemble for performances, teaching residencies and motivational workshops. A master teacher/choreographer and cultural ambassador, she and her Ensemble have performed nationwide and internationally throughout Europe, the Caribbean, Asia, and the African continent, with their most recent international tours taking them to Bogota, Colombia in the Spring of 2019 and Mexico in Fall 2019.

Ms. Parker Robinson’s numerous awards and honors include the Colorado Governor’s Award for Excellence (1974), Denver Mayor’s Award (1979), induction into the Colorado Women's Hall of Fame (1989) and the Blacks in Colorado Hall of Fame (1994). Recognized in Who’s Who in America Colleges and Universities she holds an Honorary Doctorate from Denver University (1991), an Honorary Doctorate of Humane Letters from Colorado College (2003), and an Honorary Doctorate of Public Service from Regis University in Denver (2008). The University of Denver honored her with an Alumni Award in May of 2021, and in June of 2021, she is receiving a 2020 Honorary Degree, Doctor of Humane Letters, Honous Causa from CU Boulder.  
In 1991, Ms. Parker served on the task force for the creation of a permanent location for the Denver School of the Arts (DSA), Denver’s first performing arts magnet school, and was subsequently honored In September 2017 at their 7th Annual Fall Gala, in recognition of her long-term commitment to excellence in arts education. She is also co-founder of the National Bahamian Dance Company, based in Nassau.   
In 2011, Ms. Parker Robinson was voted an Honorary Lifetime Trustee of the Denver Center for the Performing Arts, in recognition of her longtime commitment and lasting impact on the Center.  In June 2017, she became the recipient of the highly prestigious DanceUSA Honor Award and in September 2017, the Randy Weeks Arts Leadership Award from the Denver School of the Arts. 

Ms. Robinson has served on NEA panels on Dance, Expansion Arts, Arts America, and Inter-Arts panels for the USIS. Ms. Robinson is a regular panelist for the National Foundation for Advancement in the Arts as well as other national task forces, boards and committees in the arts arena. In April 1999, she was appointed by then President William Jefferson Clinton, with Senate confirmation, to serve for four years on the National Council on the Arts, a 14-member panel advising the Chairman of the NEA on agency policy and programs, and reviews and making recommendations to the Chairman on grant applications. 

Since 2011 and 2012, Ms. Parker Robinson has returned to her greatest passion, the art of the choreographer, creating and presenting two new full-length works, “Dreamcatchers: The Untold Stories of the Americas” and the riveting world premiere of her “Romeo and Juliet”, which was first presented in collaboration with the Colorado Symphony Orchestra. Her work “On the Edge…  Reaching to Higher Ground” premiered in October of 2014 in answer to resurging racial and human rights infractions both nationally and internationally. In Spring 2017, audiences were thrilled with the re-staging of two of her works melding the worlds of classical and jazz composition with the power, passion and beauty of modern dance – “Romeo and Juliet” and “Porgy and Bess”. Fall 2017 saw the premiere of her “Copacetic: A Tribute to Jonathon “JP” Parker”, honoring her father. In the Spring of 2018, she premiered “Lark Ascending” in collaboration with the Boulder Philharmonic. Her “Rhapsody in Black”, created in collaboration with CPRD Associate Artistic Director, Winifred R. Harris, premiered at the Newman Center for the Performing Arts, University of Denver.  In January 2019, in collaboration with the Denver Brass, she choreographed an innovative interpretation of Bernstein’s “On the Town” and Spring 2019 saw the premiere of her collaboration with the Colorado Ballet, entitled “The MOVE/ment” as part of the Tour de Force performance series at the Ellie Caulkins Opera House, Denver Center for the Performing Arts. Her most recent choreographic project brought her to UMKC in Kansas City to set a work on the students of CPRDE alum Gary Abbot, entitled “Check Cashing Day” in tribute to the jazz genius of Bobby Watson and Milt Abel. She is currently working on a new work entitled “Standing On the Shoulders” commissioned by the Vail International Dance Festival for premiere in August 2021.  
   
Cleo Parker Robinson continues to be dedicated to celebrating the human experience and potential through the Arts and Education. Her life-long vision of “One Spirit, Many Voices” remains strong and steadfast, expanding to welcome, embrace, and sustain all people.",1,1,TRUE,,,,,,,,,,
Fang,Sync,25-50,gun rights,"🚨𝐓𝐡𝐞 𝟐𝟎𝟐𝟐 𝐦𝐢𝐝𝐭𝐞𝐫𝐦𝐬 𝐚𝐫𝐞 𝐨𝐧𝐞 𝐲𝐞𝐚𝐫 𝐨𝐮𝐭, 𝐚𝐧𝐝 𝐰𝐞 𝐧𝐞𝐞𝐝 𝐲𝐨𝐮𝐫 𝐡𝐞𝐥𝐩🚨 

The election results from Virginia show that Republicans will do whatever it takes to gain power. Arizonans need 𝑟𝑒𝑎𝑙 solutions from elected officials, not divisive rhetoric and flat-out lies that distract our government from getting anything done.

We are doubling down on our efforts to reach voters and flip the Governor’s office in 2022. Help us strengthen our outreach and defeat Arizona Republicans. Pitch in $10 today >>>. ",0,0,TRUE,,,,,,,,,,
Fang,Sync,25-50,gun rights,"Democrats are worried about the 2022 elections, and they should be.  A recent poll shows 46% of voters say they would vote for a Republican congressional candidate over a Democrat.  People have had enough of the wasteful government spending, out of control illegal immigration, and the drastic increase in food and gas prices.  Let's flip the House RED in 2022.  Please donate to support my campaign!",0,0,TRUE,,,,,,,,,,
Fang,Sync,25-50,climate action,Washington state is proving that leaders can go bigger and bolder on climate action. How will Illinois step up to cut pollution across its economy?,1,1,TRUE,,,,,,,,,,
Fang,Sync,25-50,climate action,Senate Republicans are blocking the critical climate change legislation we need to avert disaster. Donate right now to defeat Marco Rubio & protect our Democratic majority.,1,1,TRUE,,,,,,,,,,
Fang,Sync,25-50,renewables,ACT NOW: Senator Bradley supports legislation that would raise our electricity rates and give more power to transmission line companies.,0,0,TRUE,,,,,,,,,,
Fang,Sync,25-50,inflation,"Joe Biden can’t hide from what his inflation is doing to New Hampshire families. 

Sign our petition and tell NH Democrats to finally stand up for the Granite State and stop Joe Biden's Inflation:

https://www.subscribepage.com/stopbideninflationgas. ",1,1,TRUE,,,,,,,,,,
Fang,Sync,25-50,anti-woke,"New York Republican Chairman Nick Langworthy will continue his statewide “Just Say No” tour to Dutchess County to highlight the Party’s opposition to the November election ballot propositions. #JustSayNoNY 

DutchessCounty GOP
Marc Molinaro
Senator Sue Serino
Ola For Comptroller
Will Truitt. ",0,0,TRUE,,,,,,,,,,
Fang,Sync,25-50,organized cooking oil theft,"On July 20, our driver also reported #oiltheft at Kelley's Creamery in in Dover Plains, NY, where this Buffalo Biodiesel vat had been broken into and robbed—one of two #oilthefts in Dover Plains that same day. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel, but organized crime groups are intentionally targeting our ""Ma and Pa"" suppliers across state lines. Please report any information to New York State Police  and help us stop this rising wave of rampant oil theft.
Poughkeepsie Journal  Poughkeepsie Journal Media Daily Freeman  News 12 Hudson Valley  Spectrum News 1 Hudson Valley  ABC7NY  CBS New York Organized Crime and Corruption Reporting Project The New York Times New York Post. ",1,1,TRUE,,,,,,,,,,
Fang,Sync,25-50,indigenous activism,"Orlando and Andrea are joined by LTC Allen West, former Congressman and Texas Republican Party chair discussing the border crisis, then by Alvin City Councilmember and Mayor Pro-Tem Joel Castro and Run GenZ Conference and Outreach Administrator Vianca Rodriguez talking about preparing Generation Z leaders to take action, take charge and take control of the future by supporting the vision of the founders of this country and supporting conservative political values such as limited government, free market capitalism, individual responsibility and fiscal restraint.

For his activism and service to his community both as an elected official as well as a volunteer, Joel has received a Congressional Recognition and was named the Rotarian of the Year by his local Rotary club.

Vianca is extremely passionate about serving others and advancing conservative causes, co-hosting a weekly podcast, and raising continuous awareness on public policy issues that involve immigration reform, constitutional rights, and taxation reform.

Run GenZ: https://rungenz.com/
Brazoria County Young Republicans: https://www.facebook.com/brazoriacountyyr

Watch TLC Live! on Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and comment live on Facebook every Wednesday at 11 AM!",0,0,TRUE,,,,,,,,,,
Fang,Sync,25-50,pro oil and natural gas,"Ameren Missouri isn’t switching from dirty fossil fuels​ to clean energy fast enough. It’s worsening the climate crisis, and costing us our planet. 

Expose the cost of its dirty power at https://sc.org/Dirty-Truth. ",0,0,TRUE,,,,,,,,,,
Fang,Sync,25-50,TPUSA,"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the Seattle Fire and Police discharged for not complying with vaccine mandates, a new ""HOLD THE LINE"" campaign, and more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Beth Walker, Morgan Zegers, and Daniel Idfresne who will talk about TPUSA's Professor Watchlist, increased COVID mandates, and play What In The World Wednesday!

On The Frontlines host Isabel Brown sits down with former UNLV Chapter President, (now TPUSA employee) Valentina Mentchoukov, watch SMASH with MAGA Hulk, Stephen Davis as he TEARS DOWN Critical Race Theory and then watch Freedom Papers with Morgan Zegers as she goes over Essay 69 with guest John Yoo. 

We will wrap up the show with POPlitics with Alex Clark as she dives into a very juicy story about Britney Spears' sister, Dan Bongino being a hero, and more!",1,1,TRUE,,,,,,,,,,
